disno,dyindex,statea,namea,stateb,nameb,year,strtday,strtmnth,strtyr,endday,endmnth,endyear,outcome,settlmnt,fatlev,highact,hihost,recip,noinit,notarg,sideaa,revstata,revtypea,fatleva,highmcaa,hihosta,orignata,sideab,revstatb,revtypeb,fatlevb,highmcab,hihostb,orignatb,rolea,roleb,dyad_rolea,dyad_roleb,war,durindx,duration,cumdurat,mid5hiact,mid5hiacta,mid5hiactb,severity,severitya,severityb,ongo2014,new,change,changetype_1,changetype_2
3417,3417.0009765625,666,ISR,652,SYR,1955,1,2,1953,22,1,1958,0,0,0,19,4,0,1,1,0,0,0,0,2,2,1,1,1,1,0,19,4,1,3,1,3,1,0,3,365,1064,16,1,16,65,30,65,0,0,0,0,0
3417,3417.0009765625,666,ISR,652,SYR,1956,1,2,1953,22,1,1958,0,0,0,19,4,0,1,1,0,0,0,0,2,2,1,1,1,1,0,19,4,1,3,1,3,1,0,4,366,1430,16,1,16,65,30,65,0,0,0,0,0
3417,3417.0009765625,666,ISR,652,SYR,1957,1,2,1953,22,1,1958,0,0,0,19,4,0,1,1,0,0,0,0,2,2,1,1,1,1,0,19,4,1,3,1,3,1,0,5,365,1795,16,1,16,65,30,65,0,0,0,0,0
3417,3417.0009765625,666,ISR,652,SYR,1958,1,2,1953,22,1,1958,5,3,2,19,4,0,1,1,0,0,0,1,2,2,1,1,1,1,2,19,4,1,3,1,3,1,0,6,23,1818,16,1,16,65,30,65,0,0,0,0,0
3418,3418.0009765625,652,SYR,666,ISR,1955,29,3,1955,31,3,1955,5,3,0,19,4,1,1,1,0,1,1,0,19,4,1,1,0,0,0,19,4,1,3,1,3,1,0,1,3,3,16,16,16,65,65,65,0,0,0,0,0
3418,3418.0009765625,666,ISR,652,SYR,1955,29,3,1955,31,3,1955,5,3,0,19,4,1,1,1,1,0,0,0,19,4,1,0,1,1,0,19,4,1,1,3,1,3,0,1,3,3,16,16,16,65,65,65,0,0,0,0,0
3419,3419.0009765625,651,EGY,666,ISR,1958,10,11,1958,1,9,1961,0,0,0,19,4,1,2,1,1,1,1,0,18,4,1,0,0,0,0,19,4,1,1,3,1,3,0,1,52,52,16,17,16,65,75,65,0,0,0,0,0
3419,3419.0009765625,651,EGY,666,ISR,1959,10,11,1958,1,9,1961,0,0,0,19,4,1,2,1,1,1,1,0,18,4,1,0,0,0,0,19,4,1,1,3,1,3,0,2,365,417,16,17,16,65,75,65,0,0,0,0,0
3419,3419.0009765625,651,EGY,666,ISR,1960,10,11,1958,1,9,1961,0,0,0,19,4,1,2,1,1,1,1,0,18,4,1,0,0,0,0,19,4,1,1,3,1,3,0,3,366,783,16,17,16,65,75,65,0,0,0,0,0
3419,3419.0009765625,651,EGY,666,ISR,1961,10,11,1958,1,9,1961,5,3,2,19,4,1,2,1,1,1,1,1,18,4,1,0,0,0,1,19,4,1,1,3,1,3,0,4,245,1028,16,17,16,65,75,65,0,0,0,0,0
3419,3419.0009765625,666,ISR,651,EGY,1958,10,11,1958,1,9,1961,0,0,0,19,4,1,2,1,0,0,0,0,19,4,1,1,1,1,0,18,4,1,3,1,3,1,0,1,52,52,16,16,17,65,65,75,0,0,0,0,0
3419,3419.0009765625,666,ISR,651,EGY,1959,10,11,1958,1,9,1961,0,0,0,19,4,1,2,1,0,0,0,0,19,4,1,1,1,1,0,18,4,1,3,1,3,1,0,2,365,417,16,16,17,65,65,75,0,0,0,0,0
3419,3419.0009765625,666,ISR,651,EGY,1960,10,11,1958,1,9,1961,0,0,0,19,4,1,2,1,0,0,0,0,19,4,1,1,1,1,0,18,4,1,3,1,3,1,0,3,366,783,16,16,17,65,65,75,0,0,0,0,0
3419,3419.0009765625,666,ISR,651,EGY,1961,10,11,1958,1,9,1961,5,3,2,19,4,1,2,1,0,0,0,1,19,4,1,1,1,1,1,18,4,1,3,1,3,1,0,4,245,1028,16,16,17,65,65,75,0,0,0,0,0
3419,3419.001953125,652,SYR,666,ISR,1961,15,10,1961,8,9,1963,0,0,0,19,4,1,2,1,1,1,1,0,18,4,0,0,1,1,0,19,4,1,2,3,1,3,0,1,78,78,16,17,16,65,75,65,0,0,0,0,0
3419,3419.001953125,652,SYR,666,ISR,1962,15,10,1961,8,9,1963,0,0,0,19,4,1,2,1,1,1,1,0,18,4,0,0,1,1,0,19,4,1,2,3,1,3,0,2,365,443,16,17,16,65,75,65,0,0,0,0,0
3419,3419.001953125,652,SYR,666,ISR,1963,15,10,1961,8,9,1963,5,3,2,19,4,1,2,1,1,1,1,1,18,4,0,0,1,1,1,19,4,1,2,3,1,3,0,3,252,695,16,17,16,65,75,65,0,0,0,0,0
3419,3419.001953125,666,ISR,652,SYR,1961,15,10,1961,8,9,1963,0,0,0,19,4,1,2,1,0,1,1,0,19,4,1,1,1,1,0,18,4,0,3,2,3,1,0,1,78,78,16,16,17,65,65,75,0,0,0,0,0
3419,3419.001953125,666,ISR,652,SYR,1962,15,10,1961,8,9,1963,0,0,0,19,4,1,2,1,0,1,1,0,19,4,1,1,1,1,0,18,4,0,3,2,3,1,0,2,365,443,16,16,17,65,65,75,0,0,0,0,0
3419,3419.001953125,666,ISR,652,SYR,1963,15,10,1961,8,9,1963,5,3,2,19,4,1,2,1,0,1,1,1,19,4,1,1,1,1,1,18,4,0,3,2,3,1,0,3,252,695,16,16,17,65,65,75,0,0,0,0,0
3420,3420.0009765625,651,EGY,666,ISR,1958,14,9,1958,18,9,1958,7,3,0,17,4,0,1,1,0,1,1,0,0,1,1,1,0,0,0,17,4,1,3,1,3,1,0,1,5,5,15,0,15,81,75,81,0,0,0,0,0
3420,3420.0009765625,666,ISR,651,EGY,1958,14,9,1958,18,9,1958,7,3,0,17,4,0,1,1,1,0,0,0,17,4,1,0,1,1,0,0,1,1,1,3,1,3,0,1,5,5,15,15,0,81,81,75,0,0,0,0,0
3421,3421.0009765625,651,EGY,666,ISR,1959,24,5,1959,20,8,1959,7,3,0,17,4,0,1,1,0,1,1,0,0,1,1,1,0,0,0,17,4,1,3,1,3,1,0,1,89,89,15,0,15,81,65,81,0,0,0,0,0
3421,3421.0009765625,666,ISR,651,EGY,1959,24,5,1959,20,8,1959,7,3,0,17,4,0,1,1,1,0,0,0,17,4,1,0,1,1,0,0,1,1,1,3,1,3,0,1,89,89,15,15,0,81,81,49,0,0,0,0,0
3422,3422.0009765625,651,EGY,666,ISR,1960,6,7,1960,13,7,1960,7,3,0,17,4,0,1,1,1,1,1,0,17,4,1,0,0,0,0,17,4,1,1,3,1,3,0,1,8,8,15,15,15,81,81,81,0,0,0,0,0
3422,3422.0009765625,666,ISR,651,EGY,1960,6,7,1960,13,7,1960,7,3,0,17,4,0,1,1,0,0,0,0,17,4,1,1,1,1,0,17,4,1,3,1,3,1,0,1,8,8,15,15,15,81,81,81,0,0,0,0,0
3427,3427.0009765625,652,SYR,666,ISR,1950,9,10,1950,13,7,1952,0,0,0,19,4,1,1,1,1,1,1,0,19,4,1,0,0,0,0,18,4,1,1,3,1,3,0,1,84,84,16,16,17,65,65,75,0,0,0,0,0
3427,3427.0009765625,652,SYR,666,ISR,1951,9,10,1950,13,7,1952,0,0,0,19,4,1,1,1,1,1,1,0,19,4,1,0,0,0,0,18,4,1,1,3,1,3,0,2,365,449,16,16,17,65,65,75,0,0,0,0,0
3427,3427.0009765625,652,SYR,666,ISR,1952,9,10,1950,13,7,1952,5,3,2,19,4,1,1,1,1,1,1,1,19,4,1,0,0,0,1,18,4,1,1,3,1,3,0,3,196,645,16,16,17,65,65,75,0,0,0,0,0
3427,3427.0009765625,666,ISR,652,SYR,1950,9,10,1950,13,7,1952,0,0,0,19,4,1,1,1,0,0,0,0,18,4,1,1,1,1,0,19,4,1,3,1,3,1,0,1,84,84,16,17,16,65,75,65,0,0,0,0,0
3427,3427.0009765625,666,ISR,652,SYR,1951,9,10,1950,13,7,1952,0,0,0,19,4,1,1,1,0,0,0,0,18,4,1,1,1,1,0,19,4,1,3,1,3,1,0,2,365,449,16,17,16,65,75,65,0,0,0,0,0
3427,3427.0009765625,666,ISR,652,SYR,1952,9,10,1950,13,7,1952,5,3,2,19,4,1,1,1,0,0,0,1,18,4,1,1,1,1,1,19,4,1,3,1,3,1,0,3,196,645,16,17,16,65,75,65,0,0,0,0,0
3428,3428.0009765625,652,SYR,666,ISR,1953,22,2,1953,28,10,1953,5,3,0,19,4,0,1,1,1,1,1,0,19,4,1,0,0,0,0,7,3,1,1,3,1,3,0,1,249,249,16,16,7,65,65,49,0,0,0,0,0
3428,3428.0009765625,666,ISR,652,SYR,1953,22,2,1953,28,10,1953,5,3,0,19,4,0,1,1,0,0,0,0,7,3,1,1,1,1,0,19,4,1,3,1,3,1,0,1,249,249,16,7,16,65,49,65,0,0,0,0,0
3430,3430.0009765625,651,EGY,666,ISR,1959,7,10,1959,22,8,1960,0,0,0,19,4,1,1,1,1,1,1,0,19,4,1,0,0,0,0,19,4,1,1,3,1,3,0,1,86,86,16,16,16,65,65,65,0,0,0,0,0
3430,3430.0009765625,651,EGY,666,ISR,1960,7,10,1959,22,8,1960,5,3,0,19,4,1,1,1,1,1,1,0,19,4,1,0,0,0,0,19,4,1,1,3,1,3,0,2,236,322,16,16,16,65,65,65,0,0,0,0,0
3430,3430.0009765625,666,ISR,651,EGY,1959,7,10,1959,22,8,1960,0,0,0,19,4,1,1,1,0,0,0,0,19,4,1,1,1,1,0,19,4,1,3,1,3,1,0,1,86,86,16,16,16,65,65,65,0,0,0,0,0
3430,3430.0009765625,666,ISR,651,EGY,1960,7,10,1959,22,8,1960,5,3,0,19,4,1,1,1,0,0,0,0,19,4,1,1,1,1,0,19,4,1,3,1,3,1,0,2,236,322,16,16,16,65,65,65,0,0,0,0,0
3434,3434.0009765625,652,SYR,666,ISR,1961,27,9,1961,27,11,1966,0,0,0,19,4,1,1,1,1,1,1,0,19,4,1,0,0,0,0,19,4,1,1,3,1,3,0,1,96,96,16,16,16,65,65,65,0,0,2,0,0
3434,3434.0009765625,652,SYR,666,ISR,1962,27,9,1961,27,11,1966,0,0,0,19,4,1,1,1,1,1,1,0,19,4,1,0,0,0,0,19,4,1,1,3,1,3,0,2,365,461,16,16,16,65,65,65,0,0,2,0,0
3434,3434.0009765625,652,SYR,666,ISR,1963,27,9,1961,27,11,1966,0,0,0,19,4,1,1,1,1,1,1,0,19,4,1,0,0,0,0,19,4,1,1,3,1,3,0,3,365,826,16,16,16,65,65,65,0,0,2,0,0
3434,3434.0009765625,652,SYR,666,ISR,1964,27,9,1961,27,11,1966,0,0,0,19,4,1,1,1,1,1,1,0,19,4,1,0,0,0,0,19,4,1,1,3,1,3,0,4,366,1192,16,16,16,65,65,65,0,0,2,0,0
3434,3434.0009765625,652,SYR,666,ISR,1965,27,9,1961,27,11,1966,0,0,0,19,4,1,1,1,1,1,1,0,19,4,1,0,0,0,0,19,4,1,1,3,1,3,0,5,365,1557,16,16,16,65,65,65,0,0,2,0,0
3434,3434.0009765625,652,SYR,666,ISR,1966,27,9,1961,27,11,1966,5,3,2,19,4,1,1,1,1,1,1,2,19,4,1,0,0,0,1,19,4,1,1,3,1,3,0,6,332,1889,16,16,16,65,65,65,0,0,2,0,0
3434,3434.0009765625,666,ISR,652,SYR,1961,27,9,1961,27,11,1966,0,0,0,19,4,1,1,1,0,0,0,0,19,4,1,1,1,1,0,19,4,1,3,1,3,1,0,1,96,96,16,16,16,65,65,65,0,0,2,0,0
3434,3434.0009765625,666,ISR,652,SYR,1962,27,9,1961,27,11,1966,0,0,0,19,4,1,1,1,0,0,0,0,19,4,1,1,1,1,0,19,4,1,3,1,3,1,0,2,365,461,16,16,16,65,65,65,0,0,2,0,0
3434,3434.0009765625,666,ISR,652,SYR,1963,27,9,1961,27,11,1966,0,0,0,19,4,1,1,1,0,0,0,0,19,4,1,1,1,1,0,19,4,1,3,1,3,1,0,3,365,826,16,16,16,65,65,65,0,0,2,0,0
3434,3434.0009765625,666,ISR,652,SYR,1964,27,9,1961,27,11,1966,0,0,0,19,4,1,1,1,0,0,0,0,19,4,1,1,1,1,0,19,4,1,3,1,3,1,0,4,366,1192,16,16,16,65,65,65,0,0,2,0,0
3434,3434.0009765625,666,ISR,652,SYR,1965,27,9,1961,27,11,1966,0,0,0,19,4,1,1,1,0,0,0,0,19,4,1,1,1,1,0,19,4,1,3,1,3,1,0,5,365,1557,16,16,16,65,65,65,0,0,2,0,0
